BUSLINENUM,ORD,NAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID
105,15,명장농협,부산광역시,,,129.09987961,35.202793641,6258,50000002537
105,16,명장조양맨션(명장역),부산광역시,동래구,명장1동,129.1014471,35.204423647,6198,21060631001
105,17,명장정수사업소,부산광역시,동래구,명장1동,129.10365086,35.20789963,6219,21060631011
105,18,협진태양맨션,부산광역시,동래구,명장1동,129.1047621,35.21001727,6203,21060631016
105,19,동상초등학교(서동역),부산광역시,금정구,서2동,129.10713167,35.212506862,11136,21110521003
105,20,금사입구,부산광역시,금정구,금사동,129.1091988,35.21411806,11142,21110551020
105,21,금사전화국,부산광역시,금정구,금사동,129.11366672,35.215186116,11144,21110551023
105,22,서금지구대(금사역),부산광역시,금정구,금사동,129.11633469,35.216074944,11145,21110551017
105,23,반여농산물도매시장,부산광역시,해운대구,반송1동,129.12229069,35.217564961,9215,21090611019
105,24,석대화훼단지,부산광역시,해운대구,반송1동,129.12598632,35.219275211,9216,21090611005
105,25,동원로얄듀크2차아파트,부산광역시,기장군,정관읍,129.17740629,35.318258961,16248,21310321101
105,26,구연동,부산광역시,기장군,정관읍,129.18060706,35.319673841,16109,21310321041
105,27,정관센트럴파크아파트,부산광역시,기장군,정관읍,129.18377282,35.319268797,16240,21310321105
105,28,달산초등학교,부산광역시,,,129.18769681,35.319749467,16292,50000000488
105,29,가화테라스1차,부산광역시,기장군,정관읍,129.18989314,35.32112194,16115,21310321014
105,30,LH4단지,부산광역시,,,129.19114517,35.321029676,16310,50000000672
105,31,동원로얄듀크1차아파트,부산광역시,,,129.19184,35.318665133,16302,50000000674
105,32,달음교,부산광역시,,,129.19752937,35.319266838,16373,50000002558
105,33,두산위브더테라스 재흥아파트,부산광역시,,,129.19699725,35.321745565,16374,50000002560
105,34,강변마을,부산광역시,기장군,정관읍,129.19396021,35.322623437,16024,21310321027
105,35,달산마을,부산광역시,,,129.19116603,35.3221084,16351,50000002159
105,36,옛터어린이공원입구,부산광역시,,,129.19061301,35.324024284,16353,50000002157
105,37,서희스타힐스,부산광역시,,,129.18788077,35.324740605,16257,50000000067
105,38,소두방공원,부산광역시,,,129.18511357,35.32385351,16255,50000000065
105,39,덕산마을,부산광역시,기장군,정관읍,129.18338409,35.322795879,16037,21310321029
105,40,정관박물관,부산광역시,,,129.18239517,35.327436936,16359,50000002270
105,41,정관박물관,부산광역시,,,129.18169533,35.326967475,16360,50000002271
105,42,덕산마을,부산광역시,기장군,정관읍,129.18335778,35.322659385,16170,21310321034
105,43,소두방공원,부산광역시,,,129.18532755,35.323633373,16254,50000000066
105,44,서희스타힐스,부산광역시,,,129.18802222,35.324481226,16256,50000000068
105,45,옛터어린이공원입구,부산광역시,,,129.19004163,35.324241896,16354,50000002156
105,46,달산마을,부산광역시,,,129.19082584,35.32213259,16352,50000002158
105,47,강변마을,부산광역시,기장군,정관읍,129.19331563,35.322106674,16099,21310321036
105,48,두산위브더테라스 재흥아파트,부산광역시,,,129.19679931,35.321744657,16375,50000002559
105,49,달음교,부산광역시,,,129.19731911,35.319216594,16376,50000002557
105,50,동원로얄듀크1차아파트,부산광역시,,,129.19218812,35.318528158,16303,50000000675
105,51,LH4단지,부산광역시,,,129.19147045,35.321064329,16301,50000000671
105,52,가화테라스1차,부산광역시,기장군,정관읍,129.18969726,35.32138258,16025,21310321013
105,53,달산초등학교,부산광역시,,,129.18750008,35.319996313,16291,50000000487
105,54,정관센트럴파크아파트,부산광역시,기장군,정관읍,129.1837347,35.319573775,16239,21310321104
105,55,구연동,부산광역시,기장군,정관읍,129.18070116,35.319969417,16110,21310321019
105,56,동원로얄듀크2차아파트,부산광역시,기장군,정관읍,129.17690759,35.31828021,16249,21310321100
105,57,석대화훼단지,부산광역시,해운대구,반송1동,129.12589905,35.21947033,9217,21090611002
105,58,반여농산물도매시장,부산광역시,해운대구,반송1동,129.12199714,35.217776344,9214,21090611008
105,59,서금지구대(금사역),부산광역시,금정구,금사동,129.11600636,35.216233677,11146,21110551014
105,60,금사전화국,부산광역시,금정구,금사동,129.11278466,35.215160163,11143,21110551022
105,61,서동역,부산광역시,금정구,서2동,129.10732478,35.213194043,11137,21110521001
105,62,협진태양맨션,부산광역시,동래구,명장2동,129.10451479,35.210208991,6204,21060641005
105,63,명장정수사업소,부산광역시,동래구,명장2동,129.10334593,35.208070938,6220,21060641001
105,64,명장조양맨션(명장역),부산광역시,동래구,명장2동,129.1011998,35.204627012,6199,21060641002
105,65,명장농협,부산광역시,,,129.0996922,35.202977122,6257,50000002538
105,66,충렬사역(서원시장),부산광역시,동래구,안락1동,129.09833818,35.201334598,6195,21060611009
105,67,동래봉생병원,부산광역시,동래구,수민동,129.09539156,35.197480834,6162,21060511009
105,68,우성아파트,부산광역시,동래구,수민동,129.09248864,35.194940158,6163,21060511010
105,69,경찰전직지원센터,부산광역시,연제구,연산1동,129.08815393,35.191297942,13059,21130551011
105,70,웰니스병원 연산농협,부산광역시,연제구,연산1동,129.08494155,35.188833519,13058,21130551010
105,71,연산교차로,부산광역시,연제구,연산4동,129.08293009,35.18725408,13055,21130581012
105,72,연산역,부산광역시,연제구,연산4동,129.08057106,35.18654069,13151,21130581013
105,73,거제역,부산광역시,연제구,거제3동,129.07518891,35.188286943,13152,21130531008
105,74,법원-검찰청,부산광역시,연제구,거제2동,129.07302896,35.189176402,13014,21130521006
105,75,법원검찰청정문,부산광역시,연제구,거제1동,129.07341973,35.190836137,13129,21130511020
105,76,법원후문,부산광역시,연제구,거제1동,129.07446479,35.193191836,13127,21130511018
105,77,거제리대조연립,부산광역시,연제구,거제1동,129.07332566,35.193956615,13124,21130511007
105,78,사직동,부산광역시,동래구,사직3동,129.07045903,35.199423042,,21060601007
107,1,가동마을,부산광역시,,,129.17956802,35.33107471,16281,50000000399
107,2,정관풀리페아파트,부산광역시,,,129.17908191,35.329454725,16345,50000001875
107,3,정관읍사무소 기장소방서,부산광역시,기장군,정관읍,129.17972521,35.325175713,16172,21310321033
107,4,덕산마을,부산광역시,기장군,정관읍,129.18335778,35.322659385,16170,21310321034
107,5,소두방공원,부산광역시,,,129.18532755,35.323633373,16254,50000000066
107,6,서희스타힐스,부산광역시,,,129.18802222,35.324481226,16256,50000000068
107,7,옛터어린이공원입구,부산광역시,,,129.19004163,35.324241896,16354,50000002156
107,8,달산마을,부산광역시,,,129.19082584,35.32213259,16352,50000002158
107,9,가화테라스1차,부산광역시,기장군,정관읍,129.18969726,35.32138258,16025,21310321013
107,10,달산초등학교,부산광역시,,,129.18750008,35.319996313,16291,50000000487
107,11,구연마을,부산광역시,기장군,정관읍,129.18425551,35.320096309,16219,21310321091
107,12,덕산마을,부산광역시,기장군,정관읍,129.18338409,35.322795879,16037,21310321029
107,13,정관읍사무소 기장소방서,부산광역시,기장군,정관읍,129.18058753,35.325093474,16086,21310321030
107,14,신동아파밀리에 후문,부산광역시,기장군,정관읍,129.17653144,35.326942197,16118,21310321031
107,15,평전마을,부산광역시,기장군,정관읍,129.17360939,35.328835003,16180,21310321003
107,16,산막입구,부산광역시,기장군,정관읍,129.1719469,35.33054322,16040,21310321004
107,17,죽향공원,부산광역시,,,129.16985968,35.332767825,,50000002588
107,18,현진에버빌후문사거리,부산광역시,,,129.16943644,35.335239982,16273,50000000372
107,19,동일스위트3차,부산광역시,,,129.16702694,35.338693933,16295,50000000593
107,20,이지더원1차아파트정문,부산광역시,,,129.16415089,35.340126442,16258,50000000070
107,21,모전초등학교,부산광역시,,,129.16261648,35.339291094,16043,50000000062
107,22,모전마을,부산광역시,기장군,정관읍,129.16376289,35.336702346,16138,21310321059
107,23,솔마루공원,부산광역시,기장군,정관읍,129.16522925,35.334518198,16224,21310321096
107,24,정원초등학교,부산광역시,기장군,정관읍,129.16697051,35.331095468,16135,21310321002
107,25,신정초등학교,부산광역시,,,129.16765721,35.329766062,16293,50000000578
107,26,휴먼시아 1차,부산광역시,기장군,정관읍,129.16895954,35.327635574,16212,21310321086
107,27,동일스위트1차,부산광역시,,,129.17025081,35.325727491,16289,50000000447
107,28,계룡리슈빌,부산광역시,기장군,정관읍,129.17188654,35.32357597,16210,21310321085
107,29,한진해모로,부산광역시,기장군,정관읍,129.17362795,35.322259935,16208,21310321083
107,30,정관농협기업지점,부산광역시,,,129.177223,35.320823985,16355,50000002213
107,31,동원로얄듀크2차아파트,부산광역시,기장군,정관읍,129.17690759,35.31828021,16249,21310321100
107,32,철마면사무소,부산광역시,기장군,철마면,129.15071094,35.274406358,16176,21310331031
107,33,철마교,부산광역시,,,129.15027883,35.270614844,16357,50000002221
107,34,대곡마을,부산광역시,기장군,철마면,129.15058331,35.26671526,16230,21310331052
107,35,석대화훼단지,부산광역시,해운대구,반송1동,129.12589905,35.21947033,9217,21090611002
107,36,반여농산물시장역,부산광역시,해운대구,반송1동,129.12460549,35.217650911,9330,21090611029
107,37,반여농산물도매시장 동문,부산광역시,해운대구,반여1동,129.12460724,35.214727114,9324,21090571060
107,38,풍산금속,부산광역시,해운대구,반여1동,129.12538759,35.212712837,9210,21090571033
107,39,반석초등학교,부산광역시,해운대구,반여1동,129.1253431,35.210548798,9209,21090571053
107,40,중리,부산광역시,해운대구,반여1동,129.12346809,35.208492279,9206,21090571001
107,41,강변자동차매매단지,부산광역시,해운대구,반여1동,129.12185908,35.206563596,9205,21090571013
107,42,삼어교입구(선수촌아파트),부산광역시,해운대구,반여1동,129.12003054,35.204067298,9203,21090571021
107,43,장산초등학교,부산광역시,해운대구,반여1동,129.11911368,35.200773542,9201,21090571017
107,44,한화꿈에그린아파트,부산광역시,해운대구,반여1동,129.11834174,35.198700054,9198,21090571015
107,45,반여동부산은행,부산광역시,해운대구,반여1동,129.11841434,35.196381841,9197,21090571022
107,46,원동IC교차로,부산광역시,해운대구,반여1동,129.11844542,35.192917542,9190,21090571031
107,47,동해선 재송역,부산광역시,,,129.12058609,35.188865883,9704,50000001986
107,48,해운대경찰서,부산광역시,,,129.12076485,35.186240399,9706,50000001988
107,49,동부지청어귀 교차로,부산광역시,,,129.12241466,35.1823591,9708,50000001990
107,50,동해선 센텀역,부산광역시,,,129.1251473,35.179603218,9710,50000001992
107,51,센텀고등학교,부산광역시,,,129.12843801,35.176999657,9712,50000001993
107,52,센텀센시빌,부산광역시,,,129.13101011,35.175255768,9714,50000001995
107,53,동해선 벡스코역,부산광역시,해운대구,우2동,129.13299356,35.172086093,9143,21090521014
107,54,센텀시티역 벡스코,부산광역시,해운대구,우2동,129.13277407,35.169742384,9259,21090521005
107,55,벡스코,부산광역시,,,129.13370677,35.167363799,9335,50000000366
107,56,올림픽교차로 환승센터,부산광역시,,,129.1377092,35.168081368,9725,50000002300
107,57,벡스코 시립미술관,부산광역시,,,129.13698972,35.170572558,9717,50000001999
107,58,동해선 벡스코역,부산광역시,,,129.13408257,35.171664655,9715,50000001997
107,59,센텀센시빌,부산광역시,,,129.13146564,35.174837729,9713,50000001996
107,60,센텀고등학교,부산광역시,,,129.12894406,35.177044828,9711,50000001994
107,61,동해선 센텀역,부산광역시,,,129.12551972,35.179574151,9709,50000001991
107,62,동부지청어귀 교차로,부산광역시,,,129.12247363,35.182727537,9707,50000001989
107,63,해운대경찰서,부산광역시,,,129.12112112,35.185166282,9705,50000001987
107,64,동해선 재송역,부산광역시,,,129.12089622,35.188761324,9703,50000001985
107,65,왕자맨션,부산광역시,해운대구,반여1동,129.11846941,35.195023777,9195,21090571018
107,66,반여동부산은행,부산광역시,해운대구,반여1동,129.11866369,35.196355599,9196,21090571007
107,67,한화꿈에그린아파트,부산광역시,해운대구,반여1동,129.11845077,35.198459347,9199,21090571023
107,68,장산초등학교,부산광역시,해운대구,반여1동,129.11928577,35.200593548,9200,21090571008
107,69,삼어교입구(선수촌아파트),부산광역시,해운대구,반여1동,129.12019394,35.203943619,9202,21090571009
107,70,강변자동차매매단지,부산광역시,해운대구,반여1동,129.12184584,35.2062329,9204,21090571019
107,71,중리,부산광역시,해운대구,반여1동,129.12362347,35.208407239,9207,21090571020
107,72,반석초등학교,부산광역시,해운대구,반여1동,129.12514531,35.20995708,9208,21090571035
107,73,풍산금속,부산광역시,해운대구,반여1동,129.12560961,35.21291161,9211,21090571051
107,74,반여농산물도매시장 동문,부산광역시,해운대구,반여1동,129.12493536,35.214774051,9325,21090571061
107,75,반여농산물시장역,부산광역시,,,129.12488144,35.217852445,9367,50000000783
107,76,석대화훼단지,부산광역시,해운대구,반송1동,129.12598632,35.219275211,9216,21090611005
107,77,대곡마을,부산광역시,기장군,철마면,129.15073462,35.266789997,16231,21310331053
107,78,철마교,부산광역시,,,129.15041588,35.270603396,16358,50000002222
107,79,철마면사무소,부산광역시,기장군,철마면,129.15046774,35.274320381,16033,21310331036
107,80,동원로얄듀크2차아파트,부산광역시,기장군,정관읍,129.17740629,35.318258961,16248,21310321101
107,81,정관농협기업지점,부산광역시,,,129.1773675,35.321087212,16356,50000002214
107,82,한진해모로,부산광역시,기장군,정관읍,129.17468434,35.322096788,16207,21310321082
107,83,계룡리슈빌,부산광역시,기장군,정관읍,129.1722235,35.323731486,16209,21310321084
107,84,정관주민자치회관,부산광역시,,,129.17058866,35.325820546,16288,50000000448
107,85,롯데캐슬,부산광역시,기장군,정관읍,129.16937721,35.327614738,16211,21310321087
107,86,신정초등학교,부산광역시,,,129.16795853,35.329931869,16294,50000000579
107,87,정원초등학교,부산광역시,기장군,정관읍,129.16688465,35.331995383,16041,21310321001
107,88,솔마루공원,부산광역시,기장군,정관읍,129.16553722,35.334632579,16223,21310321097
107,89,모전마을,부산광역시,기장군,정관읍,129.16368741,35.337062604,16042,21310321058
107,90,모전초등학교,부산광역시,,,129.16292646,35.33874938,16179,50000000061
107,91,이지더원1차아파트정문,부산광역시,,,129.16406758,35.339889138,16259,50000000069
107,92,동일스위트3차,부산광역시,,,129.16679189,35.338540469,16296,50000000591
107,93,현진에버빌후문사거리,부산광역시,,,129.16915744,35.335087295,16274,50000000371
107,94,죽향공원,부산광역시,,,129.17018549,35.332820547,,50000002589
107,95,산막입구,부산광역시,기장군,정관읍,129.17169005,35.330560232,16140,21310321005
107,96,평전마을,부산광역시,기장군,정관읍,129.17389214,35.328290717,16039,21310321006
107,97,신동아파밀리에 후문,부산광역시,기장군,정관읍,129.1766596,35.326603862,16038,21310321032
107,98,정관읍사무소 기장소방서,부산광역시,기장군,정관읍,129.17972521,35.325175713,16172,21310321033
107,99,덕산마을,부산광역시,기장군,정관읍,129.18335778,35.322659385,16170,21310321034
107,100,구연마을,부산광역시,기장군,정관읍,129.18395834,35.320119697,16220,21310321090
107,101,달산초등학교,부산광역시,,,129.18769681,35.319749467,16292,50000000488
107,102,가화테라스1차,부산광역시,기장군,정관읍,129.18989314,35.32112194,16115,21310321014
107,103,달산마을,부산광역시,,,129.19116603,35.3221084,16351,50000002159
107,104,옛터어린이공원입구,부산광역시,,,129.19061301,35.324024284,16353,50000002157
107,105,서희스타힐스,부산광역시,,,129.18788077,35.324740605,16257,50000000067
107,106,소두방공원,부산광역시,,,129.18511357,35.32385351,16255,50000000065
107,107,덕산마을,부산광역시,기장군,정관읍,129.18338409,35.322795879,16037,21310321029
107,108,정관읍사무소 기장소방서,부산광역시,기장군,정관읍,129.18058753,35.325093474,16086,21310321030
107,109,정관풀리페아파트,부산광역시,,,129.17890072,35.32843973,16346,50000001876
107,110,가동마을,부산광역시,,,129.17986586,35.331109888,16282,50000000400
108,1,기점,부산광역시,수영구,민락동,129.12711515,35.159514573,,21140601002
108,2,MBC방송국,부산광역시,수영구,민락동,129.12641551,35.159658393,14034,21140601013
108,3,민락동골목시장,부산광역시,수영구,민락동,129.12304535,35.158969479,14037,21140601006
108,4,광안농협앞,부산광역시,수영구,광안2동,129.12002188,35.157650246,14067,21140571002
108,5,광안리해수욕장,부산광역시,수영구,광안2동,129.11661281,35.155443027,14065,21140571001
108,6,광안리입구,부산광역시,수영구,광안2동,129.11424442,35.156936914,14063,21140571008
108,7,수영중학교,부산광역시,수영구,광안4동,129.112495,35.155671897,14071,21140591004
108,8,금련산역,부산광역시,수영구,광안4동,129.11118742,35.150988403,14075,21140591003
108,9,금련산청소년수련원,부산광역시,수영구,남천1동,129.11028111,35.147804714,14080,21140511004
108,10,대남교차로(남천역),부산광역시,수영구,남천1동,129.10628457,35.1406685,14087,21140511006
108,11,경성대 부경대역,부산광역시,남구,대연3동,129.10230739,35.138561243,7006,21070531032
108,12,경성대학교,부산광역시,남구,대연3동,129.09794402,35.136544139,7013,21070531025
108,13,대연동제일은행,부산광역시,남구,대연5동,129.09516319,35.135625899,7016,21070551008
108,14,못골시장,부산광역시,남구,대연5동,129.08847579,35.13506424,7062,21070551009
108,15,남구청(못골역),부산광역시,남구,대연6동,129.08411089,35.134836424,7165,21070561004
108,16,대연고개,부산광역시,,,129.08033126,35.134265324,7058,50000002577
108,17,지게골역,부산광역시,남구,문현3동,129.07565285,35.135075278,7053,21070681011
108,18,문현교차로,부산광역시,남구,문현3동,129.07012936,35.137137479,7046,21070681003
108,19,자성대,부산광역시,동구,범일2동,129.0624202,35.137370742,3143,21030661016
108,20,부산은행범일동지점,부산광역시,동구,범일2동,129.05960075,35.138431981,3140,21030661017
108,21,중앙시장,부산광역시,부산진구,범천1동,129.05951819,35.14390387,5221,21050771007
108,22,범내골,부산광역시,부산진구,범천1동,129.05943399,35.148738559,5227,21050771008
108,23,서면한전,부산광역시,,,129.05928669,35.152413359,5712,50000002625
108,24,서면역 서면지하상가,부산광역시,,,129.05925186,35.155167003,5710,50000002624
108,25,롯데호텔백화점(서면역),부산광역시,부산진구,부전1동,129.05556069,35.157856205,5190,21050511015
108,26,부암역,부산광역시,부산진구,범천4동,129.04898762,35.157336938,5194,21050791010
108,27,가야시장(가야역),부산광역시,부산진구,가야1동,129.04353188,35.156237367,5268,21050711004
108,28,가야1치안센터,부산광역시,부산진구,가야1동,129.03665742,35.155002183,5069,21050711002
108,29,가야전신전화국,부산광역시,부산진구,가야2동,129.02929965,35.153759062,5109,21050721013
108,30,개금삼거리,부산광역시,부산진구,개금1동,129.02570902,35.153427455,5283,21050741017
108,31,냉정고개,부산광역시,사상구,주례2동,129.01542312,35.151793395,5110,21150611005
108,32,경남정보대(냉정역),부산광역시,사상구,주례2동,129.01292846,35.151587899,15111,21150611004
108,33,럭키아파트(주례역),부산광역시,사상구,주례1동,129.00478303,35.150885588,15116,21150601002
108,34,주례사거리,부산광역시,사상구,주례1동,128.99908338,35.150421388,15127,21150601009
108,35,사상전화국,부산광역시,사상구,주례1동,128.9923418,35.149933541,15129,21150601013
108,36,중고차매매시장,부산광역시,사상구,감전2동,128.9877997,35.151050757,15205,21150591019
108,37,학장입구,부산광역시,사상구,학장동,128.98542605,35.149566352,15207,21150631041
108,38,학장초등학교,부산광역시,사상구,학장동,128.98449802,35.145670637,15147,21150631042
108,39,학장지구대,부산광역시,사상구,학장동,128.98348468,35.141407848,15166,21150631031
108,40,학장중학교,부산광역시,사상구,학장동,128.98153448,35.140189593,15167,21150631012
108,41,반도보라아파트,부산광역시,사상구,학장동,128.97853652,35.138558279,15173,21150631002
108,42,엄궁중학교,부산광역시,사상구,학장동,128.97611242,35.136722502,15176,21150631011
108,43,엄궁럭키아파트,부산광역시,사상구,엄궁동,128.97371955,35.133467365,15216,21150641028
108,44,엄궁아파트,부산광역시,사상구,엄궁동,128.97359367,35.130069111,15217,21150641034
108,45,엄궁초등학교.동백맨션,부산광역시,사상구,엄궁동,128.9758931,35.129185521,15218,21150641027
108,46,대림아파트,부산광역시,사상구,엄궁동,128.9776059,35.128883891,15219,21150641026
108,47,코오롱아파트정문,부산광역시,사상구,엄궁동,128.97811461,35.127387948,15220,21150641025
108,48,코오롱아파트후문,부산광역시,사상구,엄궁동,128.97676151,35.125872757,15221,21150641024
108,49,쌍용스윗닷홈,부산광역시,사상구,엄궁동,128.9753286,35.124632236,15247,21150641035
108,50,대동아파트,부산광역시,사상구,엄궁동,128.97389309,35.123597973,15222,21150641023
108,51,한신아파트후문,부산광역시,사상구,엄궁동,128.97254912,35.123318353,15223,21150641018
108,52,한신아파트정문,부산광역시,사상구,엄궁동,128.97084518,35.124294187,15224,21150641022
108,53,엄궁한신1차아파트,부산광역시,사상구,엄궁동,128.96815166,35.125645434,15199,21150641004
108,54,엄궁동주민센터,부산광역시,사상구,엄궁동,128.97030113,35.128650676,15200,21150641013
108,55,엄궁시장,부산광역시,사상구,엄궁동,128.971484,35.13003747,15190,21150641015
108,56,엄궁사거리,부산광역시,사상구,엄궁동,128.97265254,35.131545666,15196,21150641017
108,57,엄궁럭키아파트,부산광역시,사상구,엄궁동,128.97391808,35.133168658,15186,21150641016
108,58,엄궁중학교,부산광역시,사상구,학장동,128.97638932,35.136638846,15175,21150631004
108,59,반도보라아파트,부산광역시,사상구,학장동,128.97831422,35.138101355,15174,21150631003
108,60,학장중학교,부산광역시,사상구,학장동,128.98167481,35.139928374,15168,21150631001
108,61,학장지구대,부산광역시,사상구,학장동,128.98383205,35.141458456,15165,21150631027
108,62,학장초등학교,부산광역시,사상구,학장동,128.98467301,35.145134971,15148,21150631032
108,63,학장입구,부산광역시,사상구,학장동,128.98605193,35.1498053,15134,21150631038
108,64,사상전화국,부산광역시,사상구,학장동,128.99115444,35.149344872,15130,21150631040
108,65,부산구치소,부산광역시,사상구,학장동,128.9942036,35.149533841,15128,21150631034
108,66,주례사거리,부산광역시,사상구,주례3동,128.99876505,35.149890917,15126,21150621001
108,67,럭키아파트(주례역),부산광역시,사상구,주례3동,129.00439443,35.150368093,15118,21150621006
108,68,좋은삼선병원,부산광역시,사상구,주례2동,129.00887071,35.15072713,15115,21150611002
108,69,경남정보대(냉정역),부산광역시,사상구,주례2동,129.01227838,35.151030951,15113,21150611001
108,70,냉정고개,부산광역시,부산진구,개금1동,129.01784996,35.152095478,5112,21050741011
108,71,개금삼거리,부산광역시,부산진구,개금1동,129.02621271,35.15292577,5144,21050741006
108,72,동의대학교입구(동의대역),부산광역시,부산진구,가야2동,129.0313909,35.15359385,5060,21050721009
108,73,가야1치안센터,부산광역시,부산진구,가야1동,129.03694146,35.154552548,5006,21050711003
108,74,가야시장(가야역),부산광역시,부산진구,가야1동,129.04451956,35.155909601,5269,21050711001
108,75,부암역,부산광역시,부산진구,범천4동,129.04834539,35.156667412,5195,21050791011
108,76,롯데호텔백화점(서면역),부산광역시,부산진구,부전2동,129.05662448,35.157368758,5319,21050521013
108,77,서면시장,부산광역시,부산진구,부전2동,129.05766958,35.15610907,5236,21050521005
108,78,서면복개로,부산광역시,부산진구,부전2동,129.05769083,35.153899534,5234,21050521007
108,79,부산진초등학교,부산광역시,부산진구,범천1동,129.05830804,35.150146309,5230,21050771009
108,80,중앙시장,부산광역시,부산진구,범천1동,129.05910343,35.144074647,5215,21050771001
108,81,범일동국민은행,부산광역시,동구,범일2동,129.06087836,35.13892595,3146,21030661002
108,82,문현교차로,부산광역시,남구,문현4동,129.07152097,35.13662216,7050,21070691003
108,83,지게골역,부산광역시,남구,문현4동,129.07564532,35.134778025,7052,21070691005
108,84,대연고개,부산광역시,남구,대연2동,129.08030747,35.133977377,7231,21070521004
108,85,남구청(못골역),부산광역시,남구,대연2동,129.08399288,35.134582108,7164,21070521002
108,86,못골시장,부산광역시,남구,대연2동,129.08758292,35.1347768,7060,21070521003
108,87,대연동제일은행,부산광역시,남구,대연1동,129.09486845,35.135325452,7015,21070511003
108,88,경성대부경대역,부산광역시,남구,대연3동,129.10063427,35.13751268,7170,21070531024
108,89,남천역,부산광역시,수영구,남천1동,129.1078473,35.141835328,14083,21140511008
108,90,금련산청소년수련원,부산광역시,수영구,남천1동,129.11038739,35.147117358,14082,21140511005
108,91,금련산역,부산광역시,수영구,광안2동,129.11119304,35.149985056,14088,21140571007
108,92,광안2동우편취급국,부산광역시,수영구,광안2동,129.11214251,35.153260467,14072,21140571012
108,93,수영중학교,부산광역시,수영구,광안2동,129.11288452,35.155933363,14070,21140571009
108,94,광안리입구,부산광역시,수영구,광안2동,129.1145577,35.156534913,14064,21140571015
108,95,광안리해수욕장,부산광역시,수영구,민락동,129.11905564,35.155963042,14068,21140601007
108,96,동방시장,부산광역시,수영구,민락동,129.12178755,35.158650147,14038,21140601027
108,97,민락동골목시장,부산광역시,수영구,민락동,129.1236734,35.158827902,14036,21140601008
108,98,기점,부산광역시,수영구,민락동,129.12697176,35.159487451,,21140601030
11,1,다대포,부산광역시,사하구,다대1동,128.96160278,35.049335363,,21100621006
11,2,대우아파트,부산광역시,사하구,다대1동,128.96660032,35.050022235,10198,21100621015
11,3,몰운대아파트,부산광역시,사하구,다대1동,128.96750499,35.050065912,10196,21100621016
11,4,다대포해수욕장,부산광역시,사하구,다대1동,128.97045494,35.05005651,10191,21100621008
11,5,다대자유아파트,부산광역시,사하구,다대1동,128.97096482,35.051573445,10190,21100621024
11,6,다대회센터,부산광역시,사하구,다대1동,128.9716905,35.055064828,10186,21100621004
11,7,다대수협,부산광역시,사하구,다대1동,128.97165179,35.05604727,10185,21100621003
11,8,다대새마을금고,부산광역시,사하구,다대1동,128.97349297,35.057495701,10182,21100621022
11,9,다대큰샘,부산광역시,사하구,다대1동,128.97472407,35.058788803,10179,21100621011
11,10,다대푸르지오아파트,부산광역시,사하구,다대1동,128.97466202,35.060554474,10178,21100621029
11,11,다대현대아파트,부산광역시,사하구,다대2동,128.97661519,35.06163742,10176,21100631005
11,12,낫개역,부산광역시,사하구,다대2동,128.9796673,35.064303935,10174,21100631003
11,13,다대롯데캐슬블루,부산광역시,사하구,다대2동,128.97933314,35.067698888,10171,21100631002
11,14,고려냉장,부산광역시,사하구,장림2동,128.97741606,35.070581138,10169,21100611019
11,15,신장림역,부산광역시,사하구,장림2동,128.97686935,35.075000291,10167,21100611011
11,16,영남중학교,부산광역시,사하구,장림2동,128.97746251,35.078363992,10164,21100611007
11,17,장림초등학교,부산광역시,사하구,장림1동,128.9758641,35.08071712,10160,21100601006
11,18,장림우체국,부산광역시,사하구,장림1동,128.9731586,35.080739499,10159,21100601002
11,19,장림중소기업은행,부산광역시,사하구,장림1동,128.97094855,35.08076614,10157,21100601001
11,20,장림시장,부산광역시,사하구,장림1동,128.96809772,35.081018285,10153,21100601004
11,21,장림1동행정복지센터,부산광역시,사하구,장림1동,128.96567819,35.082752448,10226,21100601027
11,22,장림포구입구,부산광역시,사하구,신평2동,128.96518182,35.084246139,10152,21100591005
11,23,한국주철관,부산광역시,사하구,신평2동,128.96524453,35.086329562,10147,21100591009
11,24,신평2동교차로,부산광역시,사하구,신평2동,128.96532478,35.089014232,10148,21100591012
11,25,동성화학,부산광역시,사하구,신평2동,128.9643201,35.09172828,10118,21100591015
11,26,신평역,부산광역시,사하구,신평2동,128.9622741,35.095267841,10116,21100591014
11,27,신남초등학교,부산광역시,사하구,신평2동,128.96116472,35.098131945,10113,21100591001
11,28,가락타운2.3지구,부산광역시,사하구,하단1동,128.96095569,35.101549432,10106,21100561013
11,29,하단1동주민센터,부산광역시,사하구,하단1동,128.96375947,35.103887942,10105,21100561006
11,30,하단역,부산광역시,,,128.96759983,35.105575746,10236,50000000502
11,31,낙동초등학교,부산광역시,사하구,하단1동,128.97043261,35.104466197,10073,21100561012
11,32,사하구청(당리역),부산광역시,사하구,당리동,128.97518418,35.102890124,10068,21100551007
11,33,당리중학교,부산광역시,사하구,당리동,128.97811943,35.101503648,10065,21100551006
11,34,사하역.사하우체국,부산광역시,사하구,괴정4동,128.98100642,35.100094906,10064,21100541002
11,35,괴정삼익아파트,부산광역시,사하구,괴정4동,128.98580835,35.099122644,10061,21100541006
11,36,괴정자유아파트,부산광역시,사하구,괴정1동,128.98954331,35.099090297,10052,21100511001
